Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,LT-1_Count,LT-1_Percent,GT-1_LT0_Count,GT-1_LT0_Percent,GT0_LT1_Count,GT0_LT1_Percent,GT1_Count,GT1_Percent,Exc_Count,Exc_Percent,Count_Hist,Area_HA,Area_Acres
Fagus grandifolia,Min CL,Class I Areas,Seney Wilderness,5657,5091300,-4.5285,-4.021277,0.507223,-4.349754,0.128826,-24606.55909,5657,100,0,0,0,0,0,0,0,0,5657,509.13,1258.085687
Fagus grandifolia,Min CL,Class I Areas,Moosehorn Wilderness EDM,9509,8558100,-9.431698,-9.379309,0.052389,-9.398833,0.012863,-89373.50412,9509,100,0,0,0,0,0,0,0,0,9509,855.81,2114.749301
Fagus grandifolia,Min CL,Class I Areas,Moosehorn Wilderness BAR,11076,9968400,-9.656473,-9.457534,0.198939,-9.584177,0.084467,-106154.3458,11076,100,0,0,0,0,0,0,0,0,11076,996.84,2463.241482
Fagus grandifolia,Min CL,Ecoregions Combined,All Ecoregions,245371662,220834495800,-11.371856,8.897203,20.269059,-6.114039,2.485926,-1500211857,241522015,98.43109552,3002144,1.22350885,753584,0.30711941,93919,0.038276221,847503,0.345395631,245371662,22083449.58,54569308.08
Fagus grandifolia,Min CL,Ecoregions Level 2,Atlantic Highlands,124950867,112455780300,-11.195516,1.70784,12.903356,-6.639234,1.867919,-829578087.7,124538241,99.6697694,286902,0.229611852,117850,0.094317073,7874,0.006301677,125724,0.10061875,124950867,11245578.03,27788385.59
Fagus grandifolia,Min CL,Ecoregions Level 2,Mixed Wood Plains,97100388,87390349200,-11.371856,8.897203,20.269059,-6.150827,2.90148,-597247682,93758551,96.55836906,2620058,2.698298178,635734,0.65471829,86045,0.088614476,721779,0.743332766,97100388,8739034.92,21594592.24
Fagus grandifolia,Min CL,Ecoregions Level 2,Mixed Wood Shield,23320407,20988366300,-5.957885,-0.417399,5.540486,-3.146861,0.993652,-73386087.37,23225223,99.59184246,95184,0.408157542,0,0,0,0,0,0,23320407,2098836.63,5186330.255
Fagus grandifolia,Min CL,Ecoregions Level 3,Acadian Plains and Hills,34003418,30603076200,-11.371856,-5.69693,5.674925,-9.301421,1.079422,-316280101.1,34003418,100,0,0,0,0,0,0,0,0,34003418,3060307.62,7562173.144
Fagus grandifolia,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,11082720,9974448000,-9.894777,1.686967,11.581744,-5.395707,2.151948,-59799105.74,10787684,97.33787373,225420,2.033977219,69539,0.627454271,77,0.000694775,69616,0.628149046,11082720,997444.8,2464735.973
Fagus grandifolia,Min CL,Ecoregions Level 3,Erie Drift Plain,11750812,10575730800,-5.701816,0.965487,6.667302,-2.911731,1.131486,-34215198.78,10998467,93.59750628,642459,5.467358341,109886,0.935135376,0,0,109886,0.935135376,11750812,1057573.08,2613315.959
Fagus grandifolia,Min CL,Ecoregions Level 3,North Central Appalachians,19765076,17788568400,-6.702566,0.259924,6.96249,-4.93202,0.853905,-97481746.94,19500643,98.66211999,179449,0.907909486,84984,0.42997052,0,0,84984,0.42997052,19765076,1778856.84,4395644.194
Fagus grandifolia,Min CL,Ecoregions Level 3,North Central Hardwood Forests,3140124,2826111600,-5.680868,1.342036,7.022904,-2.451825,0.915931,-7699034.116,3001744,95.59316766,128901,4.104965282,6911,0.22008685,2568,0.08178021,9479,0.30186706,3140124,282611.16,698346.3069
Fagus grandifolia,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,8121720,7309548000,-9.858402,8.897203,18.755606,-6.239775,1.474737,-50677705.67,8098095,99.70911334,17887,0.2202366,3417,0.042072369,2321,0.02857769,5738,0.070650059,8121720,730954.8,1806225.859
Fagus grandifolia,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,23137941,20824146900,-7.213163,-0.085228,7.127935,-5.164162,1.059435,-119488083.8,23136426,99.99345231,1515,0.006547687,0,0,0,0,0,0,23137941,2082414.69,5145750.82
Fagus grandifolia,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,105185791,94667211900,-11.195516,1.70784,12.903356,-6.960031,1.832255,-732096340.8,105037598,99.8591131,107453,0.102155433,32866,0.031245665,7874,0.007485802,40740,0.038731467,105185791,9466721.19,23392741.4
Fagus grandifolia,Min CL,Ecoregions Level 3,Northern Lakes and Forests,23320407,20988366300,-5.957885,-0.417399,5.540486,-3.146861,0.993652,-73386087.37,23225223,99.59184246,95184,0.408157542,0,0,0,0,0,0,23320407,2098836.63,5186330.255
Fagus grandifolia,Min CL,Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,5863653,5277287700,-6.133471,3.688089,9.82156,-1.549964,1.195905,-9088452.702,3732717,63.65855892,1603876,27.35284643,445981,7.60585594,81079,1.382738713,527060,8.988594653,5863653,527728.77,1304044.177
Fagus grandifolia,Min CL,Forest Service Admin Areas,Daniel Boone National Forest,4151442,3736297800,-5.724154,-0.691529,5.032624,-3.027973,1.036843,-12570454.25,4138389,99.68557913,13053,0.314420869,0,0,0,0,0,0,4151442,373629.78,923257.8679
Fagus grandifolia,Min CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,8519775,7667797500,-8.095366,-0.25774,7.837626,-5.590313,1.635752,-47628207.77,8497945,99.74377258,21830,0.256227424,0,0,0,0,0,0,8519775,766779.75,1894751.101
Fagus grandifolia,Min CL,Forest Service Admin Areas,Land Between the Lakes National Recreation Area,8070,7263000,-2.190791,-0.491987,1.698804,-1.22785,0.491425,-9908.748546,4558,56.48079306,3512,43.51920694,0,0,0,0,0,0,8070,726.3,1794.723615
Fagus grandifolia,Min CL,Forest Service Admin Areas,Hiawatha National Forest,1556301,1400670900,-5.637829,-1.713662,3.924167,-3.761973,0.734282,-5854762.528,1556301,100,0,0,0,0,0,0,0,0,1556301,140067.09,346112.7827
Fagus grandifolia,Min CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,346803,312122700,-3.790917,-3.248395,0.542521,-3.533653,0.104561,-1225481.313,346803,100,0,0,0,0,0,0,0,0,346803,31212.27,77127.07978
Fagus grandifolia,Min CL,Forest Service Admin Areas,Wayne National Forest,2022733,1820459700,-5.550282,-2.188792,3.36149,-4.395419,0.338539,-8890759.93,2022733,100,0,0,0,0,0,0,0,0,2022733,182045.97,449844.6942
Fagus grandifolia,Min CL,Forest Service Admin Areas,Hoosier National Forest,1685173,1516655700,-3.838302,0.21877,4.057072,-2.355264,0.807046,-3969027.808,1533084,90.9748732,150163,8.910835861,1926,0.114290936,0,0,1926,0.114290936,1685173,151665.57,374773.2067
Fagus grandifolia,Min CL,Forest Service Admin Areas,Huron-Manistee National Forest,3267975,2941177500,-4.99134,1.98319,6.974529,-2.580893,1.130252,-8434295.152,3191728,97.66684262,76138,2.329821985,107,0.003274199,2,6.12E-05,109,0.003335399,3267975,294117.75,726779.6661
Fagus grandifolia,Min CL,Forest Service Admin Areas,Shawnee National Forest,423720,381348000,-4.863124,0.046329,4.909453,-1.326978,0.505852,-562267.1885,324466,76.57556877,99251,23.42372321,3,0.000708015,0,0,3,0.000708015,423720,38134.8,94232.99754
Fagus grandifolia,Min CL,Forest Service Admin Areas,Allegheny National Forest,2730487,2457438300,-5.766249,-4.610443,1.155806,-5.356837,0.236846,-14626775.14,2730487,100,0,0,0,0,0,0,0,0,2730487,245743.83,607245.2911
Fagus grandifolia,Min CL,Forest Service Admin Areas,White Mountain National Forest,3961979,3565781100,-9.727947,-3.195706,6.532241,-6.691341,1.975873,-26510953.39,3961979,100,0,0,0,0,0,0,0,0,3961979,356578.11,881122.3387
Fagus grandifolia,Min CL,Forest Service Admin Areas,Monongahela National Forest,6262227,5636004300,-7.757946,-1.206911,6.551034,-4.129449,2.05264,-25859546.76,6262227,100,0,0,0,0,0,0,0,0,6262227,563600.43,1392684.843
Fagus grandifolia,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,3354260,3018834000,-9.079198,-1.690125,7.389072,-4.592292,1.743965,-15403741.56,3354260,100,0,0,0,0,0,0,0,0,3354260,301883.4,745968.9756
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Allegheny Islands Wilderness,58,52200,-5.164443,-4.931771,0.232672,-4.975899,0.091214,-288.602123,58,100,0,0,0,0,0,0,0,0,58,5.22,12.898881
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Bald Knob Wilderness,3264,2937600,-0.993233,-0.54286,0.450373,-0.718321,0.183976,-2344.600038,0,0,3264,100,0,0,0,0,0,0,3264,293.76,725.895648
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Barbours Creek Wilderness,12205,10984500,-6.219085,-2.812774,3.406312,-5.576464,1.138645,-68060.74439,12205,100,0,0,0,0,0,0,0,0,12205,1098.45,2714.324873
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Beartown Wilderness,22682,20413800,-6.210526,-3.098744,3.111782,-4.350412,1.472088,-98676.05083,22682,100,0,0,0,0,0,0,0,0,22682,2041.38,5044.352049
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Beaver Creek Wilderness,14433,12989700,-2.782623,-2.457772,0.324851,-2.656567,0.097119,-38342.22615,14433,100,0,0,0,0,0,0,0,0,14433,1298.97,3209.819819
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Big Branch Wilderness,30226,27203400,-6.942942,-3.271362,3.671579,-3.983492,1.012146,-120405.0402,30226,100,0,0,0,0,0,0,0,0,30226,2720.34,6722.096157
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Big Draft Wilderness,19954,17958600,-7.393378,-7.21639,0.176989,-7.27777,0.06512,-145220.6283,19954,100,0,0,0,0,0,0,0,0,19954,1795.86,4437.659853
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Delirium Wilderness,2927,2634300,-3.898975,-3.038604,0.860371,-3.659039,0.229073,-10710.00605,2927,100,0,0,0,0,0,0,0,0,2927,263.43,650.9487015
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,67440,60696000,-5.267435,-1.206911,4.060524,-2.859741,1.657247,-192860.952,67440,100,0,0,0,0,0,0,0,0,67440,6069.6,14998.28508
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Garden Mountain Wilderness,10444,9399600,-6.098744,-5.378036,0.720708,-5.918447,0.166715,-61812.26416,10444,100,0,0,0,0,0,0,0,0,10444,939.96,2322.688158
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Garden of the Gods Wilderness,338,304200,-4.836784,-1.038527,3.798257,-1.271658,0.808711,-429.820548,338,100,0,0,0,0,0,0,0,0,338,30.42,75.169341
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,21179,19061100,-3.302073,-2.661193,0.64088,-3.15651,0.083577,-66851.72414,21179,100,0,0,0,0,0,0,0,0,21179,1906.11,4710.093116
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Glastenbury Wilderness,100099,90089100,-6.935329,-2.542434,4.392896,-3.341908,0.973089,-334521.6796,100099,100,0,0,0,0,0,0,0,0,100099,9008.91,22261.46706
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Great Gulf Wilderness,18718,16846200,-7.81947,-3.668925,4.150545,-4.368312,0.52728,-81766.05996,18718,100,0,0,0,0,0,0,0,0,18718,1684.62,4162.780251
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Hickory Creek Wilderness,34670,31203000,-5.337647,-5.036975,0.300673,-5.072064,0.042689,-175848.4733,34670,100,0,0,0,0,0,0,0,0,34670,3120.3,7710.417315
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,32,28800,-3.835911,-3.68558,0.150331,-3.698021,0.039426,-118.336669,32,100,0,0,0,0,0,0,0,0,32,2.88,7.116624
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,17061,15354900,-6.116076,-5.454571,0.661505,-5.654933,0.170882,-96478.81182,17061,100,0,0,0,0,0,0,0,0,17061,1535.49,3794.272565
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,James River Face Wilderness,17190,15471000,-7.137119,-3.35206,3.785059,-4.792966,1.484579,-82391.09323,17190,100,0,0,0,0,0,0,0,0,17190,1547.1,3822.961455
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,55363,49826700,-6.861007,-3.520377,3.34063,-3.762181,0.492251,-208285.6446,55363,100,0,0,0,0,0,0,0,0,55363,4982.67,12312.4267
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Breadloaf Wilderness,112212,100990800,-6.7082,-3.34097,3.367229,-3.726318,0.798874,-418137.6317,112212,100,0,0,0,0,0,0,0,0,112212,10099.08,24955.33163
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,16474,14826600,-6.88227,-3.692679,3.18959,-5.286036,1.527028,-87082.1513,16474,100,0,0,0,0,0,0,0,0,16474,1482.66,3663.726993
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Brush Mountain East Wilderness,11521,10368900,-6.59835,-3.46064,3.13771,-4.987926,1.500583,-57465.89222,11521,100,0,0,0,0,0,0,0,0,11521,1036.89,2562.207035
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Brush Mountain Wilderness,15157,13641300,-6.514544,-3.283995,3.230549,-5.720603,1.252689,-86707.17935,15157,100,0,0,0,0,0,0,0,0,15157,1364.13,3370.833437
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,50148,45133200,-9.3445,-6.036772,3.307727,-8.565459,1.248434,-429540.6603,50148,100,0,0,0,0,0,0,0,0,50148,4513.32,11152.63939
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Charles C. Deam Wilderness,46721,42048900,-3.030896,-2.128563,0.902333,-2.33683,0.307646,-109179.0516,46721,100,0,0,0,0,0,0,0,0,46721,4204.89,10390.49343
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Clear Springs Wilderness,4115,3703500,-1.567132,-0.604012,0.96312,-1.031548,0.42397,-4244.818295,1972,47.92223572,2143,52.07776428,0,0,0,0,0,0,4115,370.35,915.1533675
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Clifty Wilderness,16409,14768100,-4.50841,-3.942898,0.565513,-4.151392,0.238893,-68120.18374,16409,100,0,0,0,0,0,0,0,0,16409,1476.81,3649.271351
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Cranberry Wilderness,211454,190308600,-5.809706,-1.780122,4.029584,-2.23047,0.440292,-471641.7819,211454,100,0,0,0,0,0,0,0,0,211454,19030.86,47026.2066
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Big Island Lake Wilderness,14790,13311000,-4.023316,-3.542411,0.480905,-3.803095,0.201522,-56247.77531,14790,100,0,0,0,0,0,0,0,0,14790,1331.1,3289.214655
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Little Wilson Creek Wilderness,23391,21051900,-6.351127,-2.253836,4.097291,-3.62557,1.634514,-84805.69839,23391,100,0,0,0,0,0,0,0,0,23391,2105.19,5202.02975
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Lye Brook Wilderness,80863,72776700,-6.797111,-2.404727,4.392384,-2.720183,0.714611,-219962.1593,80863,100,0,0,0,0,0,0,0,0,80863,7277.67,17983.48645
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Mackinac Wilderness,8125,7312500,-3.955159,-3.708679,0.24648,-3.789877,0.067221,-30792.75367,8125,100,0,0,0,0,0,0,0,0,8125,731.25,1806.955313
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Mountain Lake Wilderness,63310,56979000,-6.202044,-5.709497,0.492547,-5.866742,0.115689,-371423.4102,63310,100,0,0,0,0,0,0,0,0,63310,5697.9,14079.7958
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Kimberling Creek Wilderness,10136,9122400,-6.398911,-5.772476,0.626434,-5.987555,0.254131,-60689.86067,10136,100,0,0,0,0,0,0,0,0,10136,912.24,2254.190652
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Laurel Fork North Wilderness,26535,23881500,-2.069375,-1.796931,0.272444,-1.876717,0.093068,-49798.6936,26535,100,0,0,0,0,0,0,0,0,26535,2388.15,5901.238058
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Laurel Fork South Wilderness,25016,22514400,-2.257928,-1.859161,0.398767,-2.056086,0.115384,-51435.04861,25016,100,0,0,0,0,0,0,0,0,25016,2251.44,5563.420812
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Lewis Fork Wilderness,26614,23952600,-2.784636,-1.787848,0.996787,-2.121988,0.292732,-56474.58845,26614,100,0,0,0,0,0,0,0,0,26614,2395.26,5918.807223
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Little Dry Run Wilderness,9544,8589600,-6.200006,-6.101899,0.098107,-6.151404,0.020712,-58709.00192,9544,100,0,0,0,0,0,0,0,0,9544,858.96,2122.533108
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,136,122400,-1.334791,-1.334791,0,-1.334791,0,-181.531601,136,100,0,0,0,0,0,0,0,0,136,12.24,30.245652
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Otter Creek Wilderness,88470,79623000,-5.838128,-2.0441,3.794028,-2.419892,0.627926,-214087.8675,88470,100,0,0,0,0,0,0,0,0,88470,7962.3,19675.24142
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Pemigewasset Wilderness,204265,183838500,-7.91692,-3.606773,4.310147,-4.472667,0.943045,-913609.2949,204265,100,0,0,0,0,0,0,0,0,204265,18383.85,45427.41254
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,121025,108922500,-8.350826,-3.195706,5.15512,-4.864178,1.670361,-588687.1257,121025,100,0,0,0,0,0,0,0,0,121025,10892.25,26915.29436
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Priest Wilderness,21237,19113300,-5.667748,-2.196356,3.471393,-3.511691,1.446029,-74577.78641,21237,100,0,0,0,0,0,0,0,0,21237,1911.33,4722.991997
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Raccoon Branch Wilderness,16324,14691600,-6.263556,-5.487453,0.776103,-5.714481,0.319935,-93283.19223,16324,100,0,0,0,0,0,0,0,0,16324,1469.16,3630.367818
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Peru Peak Wilderness,34933,31439700,-3.797709,-3.271362,0.526347,-3.499455,0.200387,-122246.4634,34933,100,0,0,0,0,0,0,0,0,34933,3143.97,7768.907069
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Peters Mountain Wilderness,17118,15406200,-7.227798,-5.77796,1.449838,-6.575898,0.447769,-112566.2176,17118,100,0,0,0,0,0,0,0,0,17118,1540.62,3806.949051
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,158015,142213500,-8.656507,-4.445915,4.210593,-5.157543,0.971859,-814969.1698,158015,100,0,0,0,0,0,0,0,0,158015,14221.35,35141.66692
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Shawvers Run Wilderness,23307,20976300,-6.381231,-3.034119,3.347112,-6.090535,0.424366,-141952.088,23307,100,0,0,0,0,0,0,0,0,23307,2097.63,5183.348612
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Spice Run Wilderness,20445,18400500,-7.205094,-7.052517,0.152576,-7.084396,0.044608,-144840.4854,20445,100,0,0,0,0,0,0,0,0,20445,1840.05,4546.855553
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Stone Mountain Wilderness,10463,9416700,-6.18626,-2.38006,3.8062,-4.586803,1.34698,-47991.72405,10463,100,0,0,0,0,0,0,0,0,10463,941.67,2326.913654
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Three Ridges Wilderness,15072,13564800,-5.196356,-1.387241,3.809114,-2.337148,1.027124,-35225.50141,15072,100,0,0,0,0,0,0,0,0,15072,1356.48,3351.929904
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Thunder Ridge Wilderness,9813,8831700,-6.353579,-3.269284,3.084295,-3.50194,0.670798,-34364.5394,9813,100,0,0,0,0,0,0,0,0,9813,883.17,2182.357229
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Ramseys Draft Wilderness,25497,22947300,-6.690031,-6.286369,0.403662,-6.474326,0.178013,-165075.8856,25497,100,0,0,0,0,0,0,0,0,25497,2294.73,5670.392567
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Rich Hole Wilderness,15729,14156100,-7.267829,-4.051674,3.216156,-6.882447,0.711997,-108254.0029,15729,100,0,0,0,0,0,0,0,0,15729,1415.61,3498.043091
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,21026,18923400,-5.476469,-2.67035,2.806119,-3.773042,1.208136,-79331.97157,21026,100,0,0,0,0,0,0,0,0,21026,1892.34,4676.066757
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Rough Mountain Wilderness,18170,16353000,-7.905123,-3.740007,4.165116,-7.74069,0.415339,-140648.3418,18170,100,0,0,0,0,0,0,0,0,18170,1635.3,4040.908065
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Saint Mary's Wilderness,30938,27844200,-6.753042,-1.94567,4.807372,-5.30693,1.113493,-164185.8069,30938,100,0,0,0,0,0,0,0,0,30938,2784.42,6880.441041
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Roaring Plains West Wilderness,28321,25488900,-5.596684,-1.507066,4.089619,-2.319407,1.033989,-65687.92292,28321,100,0,0,0,0,0,0,0,0,28321,2548.89,6298.434635
Fagus grandifolia,Min CL,Forest Service Wilderness Areas,Wild River Wilderness,106992,96292800,-9.06374,-4.703279,4.360461,-6.263223,1.621767,-670114.7191,106992,100,0,0,0,0,0,0,0,0,106992,9629.28,23794.43234
Fagus grandifolia,Min CL,States,Connecticut,3499860,3149874000,-7.604808,-1.509713,6.095095,-5.478396,0.841098,-19173618.84,3499860,100,0,0,0,0,0,0,0,0,3499860,314987.4,778349.6148
Fagus grandifolia,Min CL,States,Delaware,379274,341346600,-4.799863,4.548046,9.347909,-0.16198,1.441498,-61434.96685,60674,15.99740557,131629,34.70551633,127323,33.57018936,59648,15.72688874,186971,49.2970781,379274,34134.66,84348.45159
Fagus grandifolia,Min CL,States,District of Columbia,9335,8401500,1.576217,3.87349,2.297274,2.939044,0.593826,27435.97773,0,0,0,0,0,0,9335,100,9335,100,9335,840.15,2076.052658
Fagus grandifolia,Min CL,States,Illinois,1602122,1441909800,-6.608379,3.245263,9.853642,-1.374471,1.265817,-2202069.93,1083363,67.6205058,251669,15.70847913,226618,14.14486537,40472,2.526149694,267090,16.67101507,1602122,144190.98,356303.1211
